RESULTS

Image Name,Pred Gender,Pred Emotion,Real Emotion,True/False
Images/angry_59544229.jpg,Woman,fear,angry,false
Images/happy_81626629.jpg,Woman,happy,happy,true
Images/sad_90423571.jpg,Woman,sad,sad,true
Images/happy_45792370.jpg,Woman,neutral,happy,false
Images/disgust_16053137.jpg,Man,neutral,disgust,false
Images/happy_29869981.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_69922592.jpg,Woman,surprise,surprise,true
Images/neutral_12155590.jpg,ERROR,ERROR,neutral,undetectable
Images/fear_47465743.jpg,Man,fear,fear,true
Images/happy_17581682.jpg,ERROR,ERROR,happy,undetectable
Images/happy_98770281.jpg,Woman,happy,happy,true
Images/sad_38251667.jpg,ERROR,ERROR,sad,undetectable
Images/angry_27793599.jpg,ERROR,ERROR,angry,undetectable
Images/fear_40311570.jpg,Man,happy,fear,false
Images/sad_25058253.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_78248169.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_37805784.jpg,Woman,happy,happy,true
Images/sad_37222742.jpg,ERROR,ERROR,sad,undetectable
Images/angry_79109976.jpg,Man,neutral,angry,false
Images/happy_5212595.jpg,Woman,happy,happy,true
Images/angry_21110779.jpg,ERROR,ERROR,angry,undetectable
Images/angry_94454233.jpg,Man,sad,angry,false
Images/surprise_49089142.jpg,Woman,surprise,surprise,true
Images/fear_49838260.jpg,Man,neutral,fear,false
Images/fear_26965689.jpg,ERROR,ERROR,fear,undetectable
Images/angry_52739184.jpg,Man,fear,angry,false
Images/surprise_64479147.jpg,Woman,surprise,surprise,true
Images/happy_45517414.jpg,ERROR,ERROR,happy,undetectable
Images/angry_67087752.jpg,ERROR,ERROR,angry,undetectable
Images/sad_47814152.jpg,Man,neutral,sad,false
Images/sad_52052256.jpg,ERROR,ERROR,sad,undetectable
Images/fear_91606029.jpg,ERROR,ERROR,fear,undetectable
Images/disgust_2183494.jpg,Man,disgust,disgust,true
Images/fear_9140888.jpg,Man,sad,fear,false
Images/happy_20522483.jpg,ERROR,ERROR,happy,undetectable
Images/fear_48535769.jpg,Man,sad,fear,false
Images/surprise_7431524.jpg,Woman,surprise,surprise,true
Images/happy_94957156.jpg,Man,happy,happy,true
Images/neutral_17920889.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_59661554.jpg,Woman,sad,surprise,false
Images/sad_61990960.jpg,ERROR,ERROR,sad,undetectable
Images/angry_56592933.jpg,Man,angry,angry,true
Images/sad_76661542.jpg,Man,sad,sad,true
Images/angry_52681031.jpg,Man,fear,angry,false
Images/sad_23038302.jpg,Woman,neutral,sad,false
Images/fear_60573222.jpg,ERROR,ERROR,fear,undetectable
Images/sad_79151739.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_7003175.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_46362067.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_90382483.jpg,Man,neutral,neutral,true
Images/sad_69913046.jpg,Woman,fear,sad,false
Images/happy_30197896.jpg,ERROR,ERROR,happy,undetectable
Images/happy_39055004.jpg,Woman,happy,happy,true
Images/neutral_34505620.jpg,Man,angry,neutral,false
Images/fear_25197269.jpg,Man,sad,fear,false
Images/angry_23643566.jpg,Woman,sad,angry,false
Images/neutral_21141989.jpg,ERROR,ERROR,neutral,undetectable
Images/angry_66439360.jpg,Woman,angry,angry,true
Images/neutral_43113063.jpg,Man,sad,neutral,false
Images/sad_99484077.jpg,Man,sad,sad,true
Images/surprise_51257619.jpg,ERROR,ERROR,surprise,undetectable
Images/angry_48036150.jpg,Man,angry,angry,true
Images/disgust_75779.jpg,Man,fear,disgust,false
Images/happy_9795756.jpg,ERROR,ERROR,happy,undetectable
Images/happy_41450041.jpg,Woman,happy,happy,true
Images/happy_17904919.jpg,ERROR,ERROR,happy,undetectable
Images/happy_22445711.jpg,Woman,happy,happy,true
Images/happy_98838334.jpg,Man,angry,happy,false
Images/happy_56321010.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_7850751.jpg,ERROR,ERROR,surprise,undetectable
Images/angry_20045813.jpg,ERROR,ERROR,angry,undetectable
Images/happy_48170323.jpg,Woman,happy,happy,true
Images/angry_58554610.jpg,Man,neutral,angry,false
Images/happy_64847708.jpg,Woman,happy,happy,true
Images/sad_40063649.jpg,Man,fear,sad,false
Images/fear_92576393.jpg,Woman,fear,fear,true
Images/angry_82002612.jpg,Man,neutral,angry,false
Images/neutral_7370719.jpg,ERROR,ERROR,neutral,undetectable
Images/neutral_132870.jpg,ERROR,ERROR,neutral,undetectable
Images/neutral_33942757.jpg,Man,neutral,neutral,true
Images/happy_58330512.jpg,Man,neutral,happy,false
Images/neutral_87517191.jpg,Man,neutral,neutral,true
Images/surprise_91780905.jpg,ERROR,ERROR,surprise,undetectable
Images/sad_25598608.jpg,ERROR,ERROR,sad,undetectable
Images/happy_55999637.jpg,Man,neutral,happy,false
Images/happy_79959175.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_16568907.jpg,Woman,surprise,surprise,true
Images/angry_75909699.jpg,Man,neutral,angry,false
Images/happy_30375920.jpg,ERROR,ERROR,happy,undetectable
Images/sad_37735455.jpg,ERROR,ERROR,sad,undetectable
Images/happy_95963284.jpg,Woman,happy,happy,true
Images/sad_77089775.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_36465312.jpg,ERROR,ERROR,surprise,undetectable
Images/sad_623530.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_50921146.jpg,ERROR,ERROR,neutral,undetectable
Images/fear_3129291.jpg,ERROR,ERROR,fear,undetectable
Images/angry_53480653.jpg,Man,angry,angry,true
Images/angry_95548862.jpg,ERROR,ERROR,angry,undetectable
Images/sad_46296079.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_70049237.jpg,Man,fear,neutral,false
Images/happy_56692159.jpg,Man,happy,happy,true
Images/happy_25910909.jpg,Man,sad,happy,false
Images/sad_97705445.jpg,Woman,neutral,sad,false
Images/angry_67037873.jpg,Woman,angry,angry,true
Images/neutral_77953887.jpg,Man,neutral,neutral,true
Images/surprise_36015827.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_24479979.jpg,Man,happy,happy,true
Images/neutral_43328313.jpg,Man,neutral,neutral,true
Images/sad_31246071.jpg,Woman,neutral,sad,false
Images/happy_11480715.jpg,ERROR,ERROR,happy,undetectable
Images/happy_50274770.jpg,Man,neutral,happy,false
Images/happy_33340944.jpg,Woman,happy,happy,true
Images/disgust_67559665.jpg,Man,fear,disgust,false
Images/neutral_59912520.jpg,Woman,sad,neutral,false
Images/sad_77511718.jpg,Woman,neutral,sad,false
Images/happy_53850550.jpg,Man,happy,happy,true
Images/neutral_32156077.jpg,Woman,neutral,neutral,true
Images/angry_48428562.jpg,Man,fear,angry,false
Images/happy_17317594.jpg,Woman,happy,happy,true
Images/angry_8568840.jpg,Man,angry,angry,true
Images/happy_2067774.jpg,ERROR,ERROR,happy,undetectable
Images/fear_95240185.jpg,ERROR,ERROR,fear,undetectable
Images/neutral_94872045.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_5882653.jpg,Man,happy,happy,true
Images/fear_24843180.jpg,Man,fear,fear,true
Images/neutral_9748046.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_10780425.jpg,Woman,fear,surprise,false
Images/neutral_99297618.jpg,Man,neutral,neutral,true
Images/fear_5323878.jpg,Man,fear,fear,true
Images/happy_34451492.jpg,ERROR,ERROR,happy,undetectable
Images/happy_24899551.jpg,Man,sad,happy,false
Images/happy_25744028.jpg,Woman,happy,happy,true
Images/fear_97108933.jpg,ERROR,ERROR,fear,undetectable
Images/fear_33267203.jpg,Man,surprise,fear,false
Images/happy_88249373.jpg,Woman,happy,happy,true
Images/happy_19214280.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_92484279.jpg,Woman,surprise,surprise,true
Images/happy_54232205.jpg,ERROR,ERROR,happy,undetectable
Images/sad_66693020.jpg,ERROR,ERROR,sad,undetectable
Images/sad_56874737.jpg,ERROR,ERROR,sad,undetectable
Images/fear_64084550.jpg,ERROR,ERROR,fear,undetectable
Images/surprise_97271462.jpg,Man,surprise,surprise,true
Images/sad_46344328.jpg,ERROR,ERROR,sad,undetectable
Images/angry_17560953.jpg,Man,angry,angry,true
Images/surprise_65640293.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_10886374.jpg,Man,sad,happy,false
Images/happy_36681517.jpg,Woman,happy,happy,true
Images/sad_35413050.jpg,Man,neutral,sad,false
Images/neutral_99462811.jpg,ERROR,ERROR,neutral,undetectable
Images/neutral_4936632.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_17071643.jpg,Man,happy,happy,true
Images/neutral_6959498.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_48988865.jpg,Woman,surprise,surprise,true
Images/angry_63119077.jpg,Woman,angry,angry,true
Images/happy_73676066.jpg,ERROR,ERROR,happy,undetectable
Images/fear_35473375.jpg,Man,fear,fear,true
Images/happy_88015304.jpg,ERROR,ERROR,happy,undetectable
Images/fear_57465563.jpg,ERROR,ERROR,fear,undetectable
Images/happy_76109223.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_30987122.jpg,Woman,neutral,surprise,false
Images/happy_83097075.jpg,Woman,happy,happy,true
Images/happy_69543442.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_51555877.jpg,Man,surprise,surprise,true
Images/angry_39092344.jpg,Woman,neutral,angry,false
Images/fear_98414766.jpg,ERROR,ERROR,fear,undetectable
Images/sad_5904336.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_14015146.jpg,Woman,surprise,surprise,true
Images/neutral_2790951.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_85943952.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_37515030.jpg,ERROR,ERROR,happy,undetectable
Images/neutral_82715334.jpg,ERROR,ERROR,neutral,undetectable
Images/fear_28257424.jpg,Woman,neutral,fear,false
Images/surprise_15665048.jpg,Woman,fear,surprise,false
Images/surprise_97995446.jpg,Woman,angry,surprise,false
Images/surprise_62145473.jpg,Man,neutral,surprise,false
Images/angry_30869042.jpg,ERROR,ERROR,angry,undetectable
Images/angry_63906265.jpg,Man,angry,angry,true
Images/sad_78074054.jpg,Man,sad,sad,true
Images/sad_24625025.jpg,ERROR,ERROR,sad,undetectable
Images/angry_89722367.jpg,ERROR,ERROR,angry,undetectable
Images/angry_65825726.jpg,ERROR,ERROR,angry,undetectable
Images/angry_17116818.jpg,Man,disgust,angry,false
Images/surprise_48991844.jpg,Man,happy,surprise,false
Images/happy_9155884.jpg,ERROR,ERROR,happy,undetectable
Images/sad_20224413.jpg,ERROR,ERROR,sad,undetectable
Images/happy_80225878.jpg,ERROR,ERROR,happy,undetectable
Images/happy_54137688.jpg,ERROR,ERROR,happy,undetectable
Images/happy_80906126.jpg,Man,happy,happy,true
Images/neutral_55756691.jpg,Man,neutral,neutral,true
Images/neutral_13547400.jpg,ERROR,ERROR,neutral,undetectable
Images/disgust_32023453.jpg,Woman,fear,disgust,false
Images/happy_18243231.jpg,Woman,happy,happy,true
Images/angry_40824482.jpg,ERROR,ERROR,angry,undetectable
Images/sad_44362743.jpg,Woman,angry,sad,false
Images/angry_99365116.jpg,Man,fear,angry,false
Images/angry_57865005.jpg,Man,disgust,angry,false
Images/neutral_27506364.jpg,Man,sad,neutral,false
Images/surprise_48907173.jpg,Woman,surprise,surprise,true
Images/happy_98506083.jpg,Man,happy,happy,true
Images/happy_86306334.jpg,Man,happy,happy,true
Images/sad_2639637.jpg,Man,sad,sad,true
Images/happy_61861662.jpg,Woman,happy,happy,true
Images/happy_42722923.jpg,Woman,happy,happy,true
Images/happy_2855387.jpg,Woman,happy,happy,true
Images/fear_63375987.jpg,ERROR,ERROR,fear,undetectable
Images/surprise_51456832.jpg,Man,surprise,surprise,true
Images/neutral_75801211.jpg,Man,neutral,neutral,true
Images/fear_83859907.jpg,ERROR,ERROR,fear,undetectable
Images/sad_61315405.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_84568132.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_58354136.jpg,ERROR,ERROR,happy,undetectable
Images/fear_69508371.jpg,Man,sad,fear,false
Images/surprise_22313021.jpg,Woman,surprise,surprise,true
Images/surprise_84091760.jpg,ERROR,ERROR,surprise,undetectable
Images/fear_91188674.jpg,ERROR,ERROR,fear,undetectable
Images/happy_37842132.jpg,Woman,happy,happy,true
Images/sad_94416517.jpg,Woman,sad,sad,true
Images/sad_65197175.jpg,ERROR,ERROR,sad,undetectable
Images/happy_18496904.jpg,Woman,happy,happy,true
Images/surprise_47859715.jpg,Woman,fear,surprise,false
Images/sad_99654006.jpg,Man,neutral,sad,false
Images/fear_29131785.jpg,ERROR,ERROR,fear,undetectable
Images/angry_80355968.jpg,Man,happy,angry,false
Images/neutral_42753252.jpg,Woman,neutral,neutral,true
Images/fear_14725767.jpg,Woman,angry,fear,false
Images/fear_46279040.jpg,ERROR,ERROR,fear,undetectable
Images/angry_76875834.jpg,Man,angry,angry,true
Images/angry_88420742.jpg,ERROR,ERROR,angry,undetectable
Images/surprise_18285200.jpg,ERROR,ERROR,surprise,undetectable
Images/sad_82930132.jpg,ERROR,ERROR,sad,undetectable
Images/sad_46856539.jpg,ERROR,ERROR,sad,undetectable
Images/happy_55830513.jpg,Man,happy,happy,true
Images/neutral_605316.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_41382653.jpg,Man,angry,sad,false
Images/fear_73434044.jpg,ERROR,ERROR,fear,undetectable
Images/surprise_97957698.jpg,Woman,surprise,surprise,true
Images/angry_18401679.jpg,Woman,angry,angry,true
Images/surprise_4773003.jpg,ERROR,ERROR,surprise,undetectable
Images/disgust_1145545.jpg,Woman,angry,disgust,false
Images/happy_90183500.jpg,ERROR,ERROR,happy,undetectable
Images/sad_14489755.jpg,ERROR,ERROR,sad,undetectable
Images/angry_81843401.jpg,Man,neutral,angry,false
Images/neutral_38223740.jpg,Man,neutral,neutral,true
Images/surprise_64619420.jpg,ERROR,ERROR,surprise,undetectable
Images/fear_24939765.jpg,ERROR,ERROR,fear,undetectable
Images/sad_49194442.jpg,ERROR,ERROR,sad,undetectable
Images/angry_3641062.jpg,Woman,fear,angry,false
Images/happy_98594654.jpg,Woman,happy,happy,true
Images/angry_75015949.jpg,ERROR,ERROR,angry,undetectable
Images/fear_3604561.jpg,ERROR,ERROR,fear,undetectable
Images/sad_60589560.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_50829889.jpg,Man,angry,neutral,false
Images/sad_89705423.jpg,Man,neutral,sad,false
Images/sad_60435499.jpg,ERROR,ERROR,sad,undetectable
Images/angry_47886319.jpg,ERROR,ERROR,angry,undetectable
Images/happy_64261256.jpg,ERROR,ERROR,happy,undetectable
Images/neutral_29140052.jpg,Man,angry,neutral,false
Images/surprise_78686873.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_47877321.jpg,Man,fear,neutral,false
Images/fear_19991357.jpg,Woman,fear,fear,true
Images/fear_47272764.jpg,Woman,fear,fear,true
Images/angry_70604594.jpg,ERROR,ERROR,angry,undetectable
Images/happy_48509199.jpg,ERROR,ERROR,happy,undetectable
Images/sad_54133282.jpg,ERROR,ERROR,sad,undetectable
Images/happy_21832858.jpg,ERROR,ERROR,happy,undetectable
Images/sad_40857959.jpg,Woman,fear,sad,false
Images/happy_36416014.jpg,Man,happy,happy,true
Images/disgust_79534348.jpg,ERROR,ERROR,disgust,undetectable
Images/sad_36374107.jpg,Man,happy,sad,false
Images/neutral_95798581.jpg,ERROR,ERROR,neutral,undetectable
Images/angry_12700974.jpg,Man,angry,angry,true
Images/neutral_92911055.jpg,Woman,neutral,neutral,true
Images/happy_20450943.jpg,ERROR,ERROR,happy,undetectable
Images/angry_63705954.jpg,ERROR,ERROR,angry,undetectable
Images/neutral_37742296.jpg,Man,neutral,neutral,true
Images/sad_97282682.jpg,Woman,sad,sad,true
Images/surprise_66095589.jpg,Man,surprise,surprise,true
Images/angry_29103816.jpg,ERROR,ERROR,angry,undetectable
Images/neutral_10726845.jpg,Man,sad,neutral,false
Images/surprise_62398284.jpg,Man,surprise,surprise,true
Images/happy_44912224.jpg,Man,happy,happy,true
Images/sad_53341812.jpg,Woman,angry,sad,false
Images/fear_51379102.jpg,ERROR,ERROR,fear,undetectable
Images/happy_2775909.jpg,Woman,surprise,happy,false
Images/happy_82553712.jpg,ERROR,ERROR,happy,undetectable
Images/neutral_96833924.jpg,Man,neutral,neutral,true
Images/sad_2430252.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_21238956.jpg,Woman,happy,neutral,false
Images/surprise_35132840.jpg,ERROR,ERROR,surprise,undetectable
Images/sad_75602005.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_68102403.jpg,Man,surprise,surprise,true
Images/neutral_60499098.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_99399200.jpg,Woman,happy,happy,true
Images/sad_54738171.jpg,ERROR,ERROR,sad,undetectable
Images/happy_5500184.jpg,Woman,happy,happy,true
Images/angry_5964952.jpg,Man,angry,angry,true
Images/neutral_90494085.jpg,ERROR,ERROR,neutral,undetectable
Images/neutral_58656041.jpg,Man,neutral,neutral,true
Images/surprise_2529039.jpg,Man,surprise,surprise,true
Images/angry_32429079.jpg,ERROR,ERROR,angry,undetectable
Images/neutral_96155978.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_81700311.jpg,Man,happy,happy,true
Images/angry_82116704.jpg,ERROR,ERROR,angry,undetectable
Images/neutral_89000558.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_43202166.jpg,Woman,sad,sad,true
Images/sad_16001813.jpg,Man,fear,sad,false
Images/happy_78209331.jpg,Woman,happy,happy,true
Images/sad_47690310.jpg,Woman,surprise,sad,false
Images/happy_72964768.jpg,ERROR,ERROR,happy,undetectable
Images/happy_25980060.jpg,Man,happy,happy,true
Images/sad_69587246.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_70605143.jpg,Man,surprise,surprise,true
Images/happy_18768.jpg,Woman,happy,happy,true
Images/fear_21354785.jpg,Woman,surprise,fear,false
Images/happy_63997638.jpg,ERROR,ERROR,happy,undetectable
Images/fear_56353228.jpg,ERROR,ERROR,fear,undetectable
Images/angry_22423869.jpg,ERROR,ERROR,angry,undetectable
Images/fear_24866713.jpg,ERROR,ERROR,fear,undetectable
Images/neutral_32792872.jpg,Woman,neutral,neutral,true
Images/happy_65309766.jpg,Man,happy,happy,true
Images/neutral_48557002.jpg,Woman,sad,neutral,false
Images/angry_17487264.jpg,ERROR,ERROR,angry,undetectable
Images/fear_94212648.jpg,ERROR,ERROR,fear,undetectable
Images/angry_77172367.jpg,Man,angry,angry,true
Images/neutral_29642839.jpg,Man,neutral,neutral,true
Images/happy_70825824.jpg,Woman,surprise,happy,false
Images/angry_38165746.jpg,Woman,angry,angry,true
Images/fear_44139516.jpg,Woman,neutral,fear,false
Images/angry_98981806.jpg,ERROR,ERROR,angry,undetectable
Images/fear_14504897.jpg,ERROR,ERROR,fear,undetectable
Images/angry_9617686.jpg,ERROR,ERROR,angry,undetectable
Images/fear_23835267.jpg,Woman,sad,fear,false
Images/fear_60324042.jpg,Woman,sad,fear,false
Images/neutral_3179259.jpg,Man,happy,neutral,false
Images/surprise_74706022.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_13778892.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_3854174.jpg,Man,surprise,surprise,true
Images/angry_62957329.jpg,Man,neutral,angry,false
Images/neutral_83023537.jpg,Man,neutral,neutral,true
Images/fear_54035618.jpg,Woman,fear,fear,true
Images/fear_68274080.jpg,Woman,neutral,fear,false
Images/surprise_28516575.jpg,ERROR,ERROR,surprise,undetectable
Images/fear_58142779.jpg,Man,fear,fear,true
Images/happy_15518721.jpg,ERROR,ERROR,happy,undetectable
Images/neutral_26149578.jpg,Man,neutral,neutral,true
Images/neutral_6008295.jpg,ERROR,ERROR,neutral,undetectable
Images/neutral_4052090.jpg,Man,angry,neutral,false
Images/neutral_49949167.jpg,ERROR,ERROR,neutral,undetectable
Images/angry_66091352.jpg,ERROR,ERROR,angry,undetectable
Images/happy_82875599.jpg,Woman,neutral,happy,false
Images/surprise_13980590.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_4051764.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_59119992.jpg,Woman,happy,happy,true
Images/fear_12576341.jpg,ERROR,ERROR,fear,undetectable
Images/happy_61141696.jpg,ERROR,ERROR,happy,undetectable
Images/fear_44530302.jpg,Woman,neutral,fear,false
Images/sad_68478226.jpg,ERROR,ERROR,sad,undetectable
Images/fear_64496362.jpg,Man,fear,fear,true
Images/surprise_47899862.jpg,Man,surprise,surprise,true
Images/sad_18656306.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_46006432.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_3286786.jpg,Man,neutral,neutral,true
Images/neutral_88825884.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_89481334.jpg,ERROR,ERROR,happy,undetectable
Images/sad_39982771.jpg,Man,sad,sad,true
Images/fear_81646674.jpg,Woman,fear,fear,true
Images/neutral_67808581.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_2212492.jpg,ERROR,ERROR,sad,undetectable
Images/angry_62277373.jpg,Man,angry,angry,true
Images/sad_71399337.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_36800464.jpg,Woman,surprise,surprise,true
Images/happy_26235161.jpg,Woman,happy,happy,true
Images/fear_2473254.jpg,ERROR,ERROR,fear,undetectable
Images/sad_90532579.jpg,ERROR,ERROR,sad,undetectable
Images/neutral_74656877.jpg,ERROR,ERROR,neutral,undetectable
Images/surprise_19373509.jpg,Woman,happy,surprise,false
Images/neutral_75078346.jpg,Man,neutral,neutral,true
Images/fear_14552187.jpg,ERROR,ERROR,fear,undetectable
Images/neutral_55088612.jpg,Woman,fear,neutral,false
Images/angry_5507504.jpg,Man,fear,angry,false
Images/sad_41753361.jpg,Woman,sad,sad,true
Images/sad_42981420.jpg,Man,neutral,sad,false
Images/happy_26362776.jpg,ERROR,ERROR,happy,undetectable
Images/fear_3153715.jpg,Man,surprise,fear,false
Images/surprise_15205762.jpg,Man,surprise,surprise,true
Images/sad_87183978.jpg,ERROR,ERROR,sad,undetectable
Images/fear_83801776.jpg,Woman,fear,fear,true
Images/angry_26532100.jpg,Woman,sad,angry,false
Images/happy_89359277.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_34422385.jpg,Man,surprise,surprise,true
Images/angry_24929049.jpg,Woman,sad,angry,false
Images/neutral_84591473.jpg,Woman,neutral,neutral,true
Images/angry_49352382.jpg,Woman,neutral,angry,false
Images/fear_65218414.jpg,Woman,neutral,fear,false
Images/sad_7668919.jpg,Man,sad,sad,true
Images/fear_64827479.jpg,Man,sad,fear,false
Images/sad_76014780.jpg,Woman,sad,sad,true
Images/happy_11211241.jpg,Woman,happy,happy,true
Images/angry_3344932.jpg,ERROR,ERROR,angry,undetectable
Images/sad_9341193.jpg,Man,sad,sad,true
Images/fear_68359885.jpg,Man,fear,fear,true
Images/neutral_147590.jpg,Man,angry,neutral,false
Images/surprise_97409597.jpg,Man,fear,surprise,false
Images/happy_87520269.jpg,Woman,happy,happy,true
Images/happy_44803062.jpg,Woman,happy,happy,true
Images/surprise_42463795.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_10549803.jpg,Man,neutral,neutral,true
Images/surprise_84428313.jpg,ERROR,ERROR,surprise,undetectable
Images/angry_47374366.jpg,ERROR,ERROR,angry,undetectable
Images/neutral_90902282.jpg,Man,neutral,neutral,true
Images/sad_11391359.jpg,ERROR,ERROR,sad,undetectable
Images/happy_24367513.jpg,Woman,happy,happy,true
Images/neutral_7027162.jpg,Man,neutral,neutral,true
Images/angry_9227570.jpg,ERROR,ERROR,angry,undetectable
Images/fear_79260979.jpg,ERROR,ERROR,fear,undetectable
Images/angry_77035165.jpg,ERROR,ERROR,angry,undetectable
Images/happy_83928777.jpg,ERROR,ERROR,happy,undetectable
Images/happy_40930163.jpg,Man,happy,happy,true
Images/angry_70289097.jpg,Man,angry,angry,true
Images/neutral_14444813.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_87513106.jpg,ERROR,ERROR,happy,undetectable
Images/happy_24659187.jpg,Man,happy,happy,true
Images/surprise_40189715.jpg,Man,surprise,surprise,true
Images/surprise_46713098.jpg,Woman,surprise,surprise,true
Images/neutral_71762673.jpg,ERROR,ERROR,neutral,undetectable
Images/happy_92956265.jpg,ERROR,ERROR,happy,undetectable
Images/neutral_65439988.jpg,Woman,neutral,neutral,true
Images/happy_84654969.jpg,Man,happy,happy,true
Images/surprise_1709990.jpg,Man,surprise,surprise,true
Images/happy_9827448.jpg,Woman,happy,happy,true
Images/fear_2725530.jpg,Man,surprise,fear,false
Images/neutral_28610462.jpg,Man,happy,neutral,false
Images/sad_41127334.jpg,ERROR,ERROR,sad,undetectable
Images/sad_86661482.jpg,Man,angry,sad,false
Images/neutral_23091041.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_15987805.jpg,Woman,angry,sad,false
Images/happy_77964955.jpg,Woman,happy,happy,true
Images/happy_90974681.jpg,Man,happy,happy,true
Images/sad_68643745.jpg,ERROR,ERROR,sad,undetectable
Images/fear_60116868.jpg,Man,fear,fear,true
Images/sad_69351314.jpg,Man,angry,sad,false
Images/happy_91311469.jpg,Man,happy,happy,true
Images/fear_14562440.jpg,ERROR,ERROR,fear,undetectable
Images/surprise_80135522.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_74596575.jpg,Woman,happy,happy,true
Images/happy_12430625.jpg,ERROR,ERROR,happy,undetectable
Images/happy_28572682.jpg,Woman,happy,happy,true
Images/happy_32544065.jpg,ERROR,ERROR,happy,undetectable
Images/happy_64448661.jpg,Man,happy,happy,true
Images/surprise_34990545.jpg,Man,surprise,surprise,true
Images/surprise_5899302.jpg,Man,surprise,surprise,true
Images/neutral_97265242.jpg,Man,neutral,neutral,true
Images/disgust_84732279.jpg,Woman,angry,disgust,false
Images/sad_88787291.jpg,Man,angry,sad,false
Images/angry_43360747.jpg,Man,neutral,angry,false
Images/happy_63070151.jpg,Man,happy,happy,true
Images/surprise_61779535.jpg,ERROR,ERROR,surprise,undetectable
Images/happy_78408507.jpg,Man,happy,happy,true
Images/angry_25092940.jpg,ERROR,ERROR,angry,undetectable
Images/happy_40705304.jpg,ERROR,ERROR,happy,undetectable
Images/happy_46945921.jpg,ERROR,ERROR,happy,undetectable
Images/sad_70410925.jpg,Woman,sad,sad,true
Images/fear_21596649.jpg,ERROR,ERROR,fear,undetectable
Images/neutral_4445691.jpg,ERROR,ERROR,neutral,undetectable
Images/sad_50942295.jpg,ERROR,ERROR,sad,undetectable
Images/surprise_78809741.jpg,ERROR,ERROR,surprise,undetectable
Images/neutral_97376000.jpg,Man,happy,neutral,false
Images/happy_61045546.jpg,Woman,happy,happy,true
Images/neutral_74968210.jpg,Man,neutral,neutral,true
Images/sad_66863695.jpg,Man,sad,sad,true
Images/surprise_65722213.jpg,Woman,surprise,surprise,true
Images/happy_99626406.jpg,ERROR,ERROR,happy,undetectable
Images/happy_82996944.jpg,ERROR,ERROR,happy,undetectable
Images/surprise_29203341.jpg,ERROR,ERROR,surprise,undetectable
Images/fear_91428434.jpg,Man,neutral,fear,false
Images/sad_24665748.jpg,Man,sad,sad,true
Images/happy_42351654.jpg,ERROR,ERROR,happy,undetectable
Images/happy_28340669.jpg,ERROR,ERROR,happy,undetectable
Images/fear_98773801.jpg,ERROR,ERROR,fear,undetectable
Images/happy_75764670.jpg,Woman,happy,happy,true
Images/angry_59592636.jpg,Man,happy,angry,false
